23.0.0 0.048522
24.0.0 0.036959
25.0.0 0.062415
27.0.0 0.057918
28.0.0 0.043180
29.0.0 0.058968
30.0.0 0.043884
11.0.0 0.065890
12.0.0 0.045802
13.0.0 0.067200
14.0.0 0.056936
17.0.0 0.055675
20.0.0 0.062844
22.0.0 0.046541
23.0.0 0.050481
24.0.0 0.037888
25.0.0 0.064088
27.0.0 0.057918
28.0.0 0.041181
29.0.0 0.060328
30.0.0 0.044030
11.0.0 0.064519
12.0.0 0.045455
13.0.0 0.068666
14.0.0 0.056936
17.0.0 0.057150
20.0.0 0.063633
22.0.0 0.046735
23.0.0 0.050123
24.0.0 0.037888
25.0.0 0.065247
27.0.0 0.052276
28.0.0 0.042279
29.0.0 0.059619
30.0.0 0.044030
11.0.0 0.064635
12.0.0 0.046457
13.0.0 0.069280
14.0.0 0.052813
17.0.0 0.056976
20.0.0 0.063866
22.0.0 0.048020
23.0.0 0.051549
24.0.0 0.037888
25.0.0 0.064555
27.0.0 0.054699
28.0.0 0.042279
29.0.0 0.058204
30.0.0 0.042341
11.0.0 0.063399
12.0.0 0.047398
13.0.0 0.069710
14.0.0 0.052861
17.0.0 0.055654
20.0.0 0.062148
22.0.0 0.048020
23.0.0 0.052588
24.0.0 0.036483
25.0.0 0.064341
27.0.0 0.055739
28.0.0 0.042279
29.0.0 0.058527
30.0.0 0.041203
11.0.0 0.062048
12.0.0 0.048601
13.0.0 0.070348
14.0.0 0.053035
17.0.0 0.055849
20.0.0 0.062611
22.0.0 0.049147
23.0.0 0.052849
24.0.0 0.038265
25.0.0 0.064640
27.0.0 0.055887
28.0.0 0.042279
29.0.0 0.058951
30.0.0 0.040295
11.0.0 0.062880
12.0.0 0.048253
13.0.0 0.070863
14.0.0 0.053487
17.0.0 0.055849
20.0.0 0.062428
22.0.0 0.050732
23.0.0 0.052849
24.0.0 0.038775
25.0.0 0.064551
27.0.0 0.056041
28.0.0 0.038518
29.0.0 0.058063
30.0.0 0.040825
11.0.0 0.062672
12.0.0 0.048966
13.0.0 0.069756
14.0.0 0.053028
17.0.0 0.055849
20.0.0 0.062475
22.0.0 0.050565
23.0.0 0.050603
24.0.0 0.039237
25.0.0 0.064736
27.0.0 0.056964
28.0.0 0.039576
29.0.0 0.057621
30.0.0 0.042218
11.0.0 0.063545
12.0.0 0.048933
13.0.0 0.070441
14.0.0 0.053899
17.0.0 0.055849
20.0.0 0.062841
22.0.0 0.049741
23.0.0 0.050603
24.0.0 0.039237
25.0.0 0.063160
27.0.0 0.056641
28.0.0 0.040690
29.0.0 0.057711
30.0.0 0.043326
11.0.0 0.063462
12.0.0 0.049584
13.0.0 0.070460
14.0.0 0.053899
17.0.0 0.052585
20.0.0 0.060891
22.0.0 0.050038
23.0.0 0.048324
24.0.0 0.039237
25.0.0 0.064005
27.0.0 0.057386
28.0.0 0.041698
29.0.0 0.057314
30.0.0 0.044036
11.0.0 0.062307
12.0.0 0.049698
13.0.0 0.070635
14.0.0 0.053239
17.0.0 0.053888
20.0.0 0.061926
22.0.0 0.050407
23.0.0 0.047802
24.0.0 0.039237
25.0.0 0.064469
27.0.0 0.058390
28.0.0 0.041556
29.0.0 0.057372
30.0.0 0.044645
11.0.0 0.062307
12.0.0 0.051055
13.0.0 0.070256
14.0.0 0.053239
17.0.0 0.053740
20.0.0 0.063234
22.0.0 0.050407
23.0.0 0.048520
24.0.0 0.037327
25.0.0 0.063715
27.0.0 0.059612
28.0.0 0.042574
29.0.0 0.056845
30.0.0 0.045774
11.0.0 0.059573
12.0.0 0.051055
13.0.0 0.069889
14.0.0 0.053239
17.0.0 0.053618
20.0.0 0.063734
22.0.0 0.048511
23.0.0 0.049326
24.0.0 0.037718
25.0.0 0.064669
27.0.0 0.060259
28.0.0 0.043784
29.0.0 0.057948
30.0.0 0.046115
11.0.0 0.061998
12.0.0 0.051055
13.0.0 0.069889
14.0.0 0.050385
17.0.0 0.053051
20.0.0 0.063734
22.0.0 0.049413
23.0.0 0.049582
24.0.0 0.037519
25.0.0 0.064704
27.0.0 0.062154
28.0.0 0.045283
29.0.0 0.058940
30.0.0 0.046466
11.0.0 0.062308
12.0.0 0.049912
13.0.0 0.068927
14.0.0 0.050610
17.0.0 0.052287
20.0.0 0.062197
22.0.0 0.051099
23.0.0 0.049753
24.0.0 0.037203
25.0.0 0.063701
27.0.0 0.062503
28.0.0 0.045540
29.0.0 0.058976
30.0.0 0.047084
11.0.0 0.062609
12.0.0 0.049858
13.0.0 0.068843
14.0.0 0.050856
17.0.0 0.053846
20.0.0 0.060651
22.0.0 0.051099
23.0.0 0.049023
24.0.0 0.037203
25.0.0 0.064459
27.0.0 0.062256
28.0.0 0.047389
29.0.0 0.058692
30.0.0 0.047139
11.0.0 0.064356
12.0.0 0.051241
13.0.0 0.068843
14.0.0 0.050843
17.0.0 0.054528
20.0.0 0.061758
22.0.0 0.051099
23.0.0 0.049023
24.0.0 0.035857
25.0.0 0.063472
27.0.0 0.063302
28.0.0 0.048923
29.0.0 0.058979
30.0.0 0.047796
11.0.0 0.065269
12.0.0 0.051778
13.0.0 0.066402
14.0.0 0.051728
17.0.0 0.054713
20.0.0 0.062218
22.0.0 0.048488
23.0.0 0.047864
24.0.0 0.036520
25.0.0 0.063472
27.0.0 0.063288
28.0.0 0.049209
29.0.0 0.058978
30.0.0 0.048320
11.0.0 0.065502
12.0.0 0.050993
13.0.0 0.066402
14.0.0 0.053074
17.0.0 0.054713
20.0.0 0.061637
22.0.0 0.048267
23.0.0 0.048312
24.0.0 0.037788
25.0.0 0.062132
27.0.0 0.063088
28.0.0 0.048668
29.0.0 0.060520
30.0.0 0.047991
11.0.0 0.065502
12.0.0 0.051553
13.0.0 0.066402
14.0.0 0.054301
17.0.0 0.052456
20.0.0 0.062875
22.0.0 0.050291
23.0.0 0.048312
24.0.0 0.037940
25.0.0 0.061265
27.0.0 0.062469
28.0.0 0.048925
29.0.0 0.060520
30.0.0 0.048849
11.0.0 0.063543
12.0.0 0.052078
13.0.0 0.063745
14.0.0 0.054301
17.0.0 0.052767
20.0.0 0.063520
22.0.0 0.051057
23.0.0 0.048312
24.0.0 0.038679
25.0.0 0.061631
27.0.0 0.062690
28.0.0 0.049406
29.0.0 0.058550
30.0.0 0.049538
11.0.0 0.063985
12.0.0 0.052958
13.0.0 0.064331
14.0.0 0.054371
17.0.0 0.052976
20.0.0 0.064154
22.0.0 0.050997
23.0.0 0.048077
24.0.0 0.039232
25.0.0 0.061585
27.0.0 0.062144
28.0.0 0.049406
29.0.0 0.058932
30.0.0 0.049719
11.0.0 0.063985
12.0.0 0.053849
13.0.0 0.065449
14.0.0 0.055347
17.0.0 0.052976
20.0.0 0.064514
22.0.0 0.050997
23.0.0 0.049446
24.0.0 0.038829
25.0.0 0.061448
27.0.0 0.062117
28.0.0 0.048108
29.0.0 0.058074
30.0.0 0.050674
11.0.0 0.063985
12.0.0 0.053649
13.0.0 0.065516
14.0.0 0.055564
17.0.0 0.051929
20.0.0 0.064203
22.0.0 0.050901
23.0.0 0.049408
24.0.0 0.038829
25.0.0 0.061613
27.0.0 0.061927
28.0.0 0.048108
29.0.0 0.058532
30.0.0 0.051003
11.0.0 0.063985
12.0.0 0.054070
13.0.0 0.065485
14.0.0 0.056524
17.0.0 0.052373
20.0.0 0.064460
22.0.0 0.051022
23.0.0 0.049574
24.0.0 0.039330
25.0.0 0.061613
27.0.0 0.061857
28.0.0 0.048108
29.0.0 0.059015
30.0.0 0.051640
11.0.0 0.060297
12.0.0 0.054757
13.0.0 0.065967
14.0.0 0.057385
17.0.0 0.053256
20.0.0 0.063800
22.0.0 0.049910
23.0.0 0.050116
24.0.0 0.039968
25.0.0 0.060136
27.0.0 0.062251
28.0.0 0.048108
29.0.0 0.059449
30.0.0 0.051202
11.0.0 0.060213
12.0.0 0.055059
13.0.0 0.066832
14.0.0 0.057001
17.0.0 0.054049
20.0.0 0.063178
22.0.0 0.049904
23.0.0 0.050990
24.0.0 0.040218
25.0.0 0.061888
27.0.0 0.061930
28.0.0 0.045748
29.0.0 0.058686
30.0.0 0.051202
11.0.0 0.060205
12.0.0 0.055059
13.0.0 0.066882
14.0.0 0.057255
17.0.0 0.054211
20.0.0 0.063180
22.0.0 0.049608
23.0.0 0.051905
24.0.0 0.040218
25.0.0 0.062007
27.0.0 0.061717
28.0.0 0.046585
29.0.0 0.058384
30.0.0 0.051202
11.0.0 0.060205
12.0.0 0.053630
13.0.0 0.066882
14.0.0 0.058041
17.0.0 0.053231
20.0.0 0.063422
22.0.0 0.050103
23.0.0 0.052246
24.0.0 0.039824
25.0.0 0.062209
27.0.0 0.062215
28.0.0 0.047968
29.0.0 0.058260
30.0.0 0.049339
11.0.0 0.060205
12.0.0 0.054581
13.0.0 0.066151
14.0.0 0.057879
17.0.0 0.052884
20.0.0 0.062209
22.0.0 0.050649
23.0.0 0.052886
24.0.0 0.040616
25.0.0 0.062680
27.0.0 0.062122
28.0.0 0.048558
29.0.0 0.058564
30.0.0 0.049482
11.0.0 0.057201
12.0.0 0.054745
13.0.0 0.066151
14.0.0 0.058162
17.0.0 0.052720
20.0.0 0.064511
22.0.0 0.050311
23.0.0 0.052866
24.0.0 0.040827
25.0.0 0.062145
27.0.0 0.062887
28.0.0 0.048435
29.0.0 0.058677
30.0.0 0.050112
11.0.0 0.058247
12.0.0 0.053719
13.0.0 0.066151
14.0.0 0.058162
17.0.0 0.053801
20.0.0 0.066302
22.0.0 0.049851
23.0.0 0.052915
24.0.0 0.040827
25.0.0 0.062311
27.0.0 0.062887
28.0.0 0.048629
29.0.0 0.058963
30.0.0 0.049816
11.0.0 0.058754
12.0.0 0.053635
13.0.0 0.063299
14.0.0 0.058162
17.0.0 0.054331
20.0.0 0.065836
22.0.0 0.051205
23.0.0 0.053167
24.0.0 0.040271
25.0.0 0.062987
27.0.0 0.062887
28.0.0 0.048733
29.0.0 0.059942
30.0.0 0.050253
11.0.0 0.059531
12.0.0 0.052795
13.0.0 0.063092
14.0.0 0.056245
17.0.0 0.053352
20.0.0 0.066317
22.0.0 0.052189
23.0.0 0.053188
24.0.0 0.040570
25.0.0 0.062719
27.0.0 0.060755
28.0.0 0.048733
29.0.0 0.061060
30.0.0 0.050998
11.0.0 0.060449
12.0.0 0.052722
13.0.0 0.062865
14.0.0 0.056726
17.0.0 0.053352
20.0.0 0.068139
22.0.0 0.052680
23.0.0 0.053546
24.0.0 0.040596
25.0.0 0.063560
27.0.0 0.061038
28.0.0 0.048733
29.0.0 0.061190
30.0.0 0.050677
11.0.0 0.061236
12.0.0 0.053045
13.0.0 0.062865
14.0.0 0.057063
17.0.0 0.053352
20.0.0 0.068751
22.0.0 0.052417
23.0.0 0.053833
24.0.0 0.040596
25.0.0 0.063352
27.0.0 0.061339
28.0.0 0.047243
29.0.0 0.060980
30.0.0 0.051123
11.0.0 0.062309
12.0.0 0.052598
13.0.0 0.062865
14.0.0 0.057850
17.0.0 0.052759
20.0.0 0.068483
22.0.0 0.052417
23.0.0 0.053326
24.0.0 0.039324
25.0.0 0.063279
27.0.0 0.062434
28.0.0 0.048511
29.0.0 0.060793
30.0.0 0.051822
11.0.0 0.062170
12.0.0 0.053735
13.0.0 0.059974
14.0.0 0.058148
17.0.0 0.052385
20.0.0 0.068435
22.0.0 0.051314
23.0.0 0.053326
24.0.0 0.040511
25.0.0 0.063004
27.0.0 0.063498
28.0.0 0.048572
29.0.0 0.061022
30.0.0 0.051822
11.0.0 0.062416
12.0.0 0.054554
13.0.0 0.059974
14.0.0 0.058969
17.0.0 0.053145
20.0.0 0.068735
22.0.0 0.051524
23.0.0 0.053326
24.0.0 0.041000
25.0.0 0.063508
27.0.0 0.063718
28.0.0 0.048562
29.0.0 0.060506
30.0.0 0.051822
11.0.0 0.061721
12.0.0 0.054745
13.0.0 0.059974
14.0.0 0.058518
17.0.0 0.054022
20.0.0 0.068193
22.0.0 0.052104
23.0.0 0.051447
24.0.0 0.043071
25.0.0 0.063587
27.0.0 0.064789
28.0.0 0.048562
29.0.0 0.061235
30.0.0 0.051822
11.0.0 0.061721
12.0.0 0.054745
13.0.0 0.058354
14.0.0 0.059335
17.0.0 0.054894
20.0.0 0.067850
22.0.0 0.051682
23.0.0 0.052708
24.0.0 0.043179
25.0.0 0.063315
27.0.0 0.065538
28.0.0 0.047858
29.0.0 0.061235
30.0.0 0.049941
11.0.0 0.060110
12.0.0 0.054745
13.0.0 0.058818
14.0.0 0.058548
17.0.0 0.054881
20.0.0 0.067872
22.0.0 0.051682
23.0.0 0.053284
24.0.0 0.044291
25.0.0 0.063389
27.0.0 0.065538
28.0.0 0.047374
29.0.0 0.060522
30.0.0 0.050651
11.0.0 0.059953
12.0.0 0.054745
13.0.0 0.059181
14.0.0 0.058414
17.0.0 0.054908
20.0.0 0.068346
22.0.0 0.051682
23.0.0 0.053771
24.0.0 0.044450
25.0.0 0.063440
27.0.0 0.065538
28.0.0 0.048048
29.0.0 0.062047
30.0.0 0.050538
11.0.0 0.060643
12.0.0 0.053422
13.0.0 0.058333
14.0.0 0.058963
17.0.0 0.055243
20.0.0 0.069151
22.0.0 0.051682
23.0.0 0.053154
24.0.0 0.044450
25.0.0 0.063086
27.0.0 0.062749
28.0.0 0.048718
29.0.0 0.062217
30.0.0 0.050197
11.0.0 0.061003
12.0.0 0.054105
13.0.0 0.058873
14.0.0 0.058912
17.0.0 0.055732
20.0.0 0.068611
22.0.0 0.051682
23.0.0 0.053031
24.0.0 0.044450
25.0.0 0.063562
27.0.0 0.062986
28.0.0 0.049153
29.0.0 0.062217
30.0.0 0.050887
11.0.0 0.060912
12.0.0 0.054698
13.0.0 0.059156
14.0.0 0.058912
17.0.0 0.055045
20.0.0 0.068674
22.0.0 0.049812
23.0.0 0.053334
24.0.0 0.042715
25.0.0 0.063773
27.0.0 0.062916
28.0.0 0.049977
29.0.0 0.060989
30.0.0 0.051502
11.0.0 0.060968
12.0.0 0.054698
13.0.0 0.058636
14.0.0 0.058912
17.0.0 0.055911
20.0.0 0.068917
22.0.0 0.049943
23.0.0 0.053741
24.0.0 0.042715
25.0.0 0.063760
27.0.0 0.062991
28.0.0 0.050173
29.0.0 0.061192
30.0.0 0.051949
11.0.0 0.061097
12.0.0 0.054698
13.0.0 0.058454
14.0.0 0.057449
17.0.0 0.056115
20.0.0 0.069138
22.0.0 0.049943
23.0.0 0.054217
24.0.0 0.042715
25.0.0 0.063985
27.0.0 0.063143
28.0.0 0.050325
29.0.0 0.061894
30.0.0 0.052113
11.0.0 0.061480
12.0.0 0.054698
13.0.0 0.058479
14.0.0 0.057115
17.0.0 0.056459
20.0.0 0.068709
22.0.0 0.049943
23.0.0 0.055165
24.0.0 0.041629
25.0.0 0.064434
27.0.0 0.063482
28.0.0 0.050325
29.0.0 0.061649
30.0.0 0.052438
11.0.0 0.061922
12.0.0 0.052643
13.0.0 0.057671
14.0.0 0.057115
17.0.0 0.056931
20.0.0 0.068250
22.0.0 0.048514
23.0.0 0.054875
24.0.0 0.041758
25.0.0 0.064528
27.0.0 0.063947
28.0.0 0.049819
29.0.0 0.062163
30.0.0 0.053421
11.0.0 0.062170
12.0.0 0.053153
13.0.0 0.058019
14.0.0 0.057115
17.0.0 0.056805
20.0.0 0.068250
22.0.0 0.048120
23.0.0 0.055053
24.0.0 0.041884
25.0.0 0.064460
27.0.0 0.064327
28.0.0 0.049543
29.0.0 0.061410
30.0.0 0.053994
11.0.0 0.062251
12.0.0 0.053245
13.0.0 0.058433
14.0.0 0.057115
17.0.0 0.056805
20.0.0 0.067136
22.0.0 0.048687
23.0.0 0.055053
24.0.0 0.042512
25.0.0 0.064545
27.0.0 0.064393
28.0.0 0.050365
29.0.0 0.061194
30.0.0 0.054147
11.0.0 0.062264
12.0.0 0.053313
13.0.0 0.059138
14.0.0 0.055013
17.0.0 0.056086
20.0.0 0.066761
22.0.0 0.049566
23.0.0 0.055053
24.0.0 0.042531
25.0.0 0.065188
27.0.0 0.064393
28.0.0 0.050891
29.0.0 0.061194
30.0.0 0.054361
11.0.0 0.063218
12.0.0 0.053313
13.0.0 0.059138
14.0.0 0.054944
17.0.0 0.055577
20.0.0 0.066473
22.0.0 0.049961
23.0.0 0.053080
24.0.0 0.042531
25.0.0 0.065007
27.0.0 0.063489
28.0.0 0.051289
29.0.0 0.061194
30.0.0 0.054917
11.0.0 0.063909
12.0.0 0.053313
13.0.0 0.058378
14.0.0 0.054582
17.0.0 0.055945
20.0.0 0.066207
22.0.0 0.050097
23.0.0 0.053436
24.0.0 0.042531
25.0.0 0.065058
27.0.0 0.063856
28.0.0 0.051470
29.0.0 0.059719
30.0.0 0.055161
11.0.0 0.063679
12.0.0 0.051481
13.0.0 0.058279
14.0.0 0.054482
17.0.0 0.055675
20.0.0 0.065373
22.0.0 0.049969
23.0.0 0.053604
24.0.0 0.041287
25.0.0 0.065207
27.0.0 0.063967
28.0.0 0.052264
29.0.0 0.059860
30.0.0 0.055450
11.0.0 0.064111
12.0.0 0.051852
13.0.0 0.058999
14.0.0 0.055216
17.0.0 0.055758
20.0.0 0.065418
22.0.0 0.049969
23.0.0 0.053604
24.0.0 0.041682
25.0.0 0.065148
27.0.0 0.064431
28.0.0 0.052264
